epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
0;0.04844387129451207;0.971875;0.024308350112280927;0.439264022865309;0.05555555555555555;0.971875;nan;1.0;0.0;0.965625;0.026503806489277026;0.4040894380700206;0.00015298067592084408;0.03597122302158273;0.965625;nan;1.0;0.0
1;0.0017273969315283466;0.975;0.025387702772969152;0.4807692307692307;0.07142857142857142;0.975;nan;1.0;0.0;0.990625;0.014285866608893454;0.6824395373291272;0.00012858572881668806;0.02702702702702703;0.990625;nan;1.0;0.0
2;0.001196903967866092;0.9875;0.016009541529490467;0.6230221518987342;0.030303030303030304;0.9875;nan;1.0;0.0;0.98125;0.023961704834900108;0.5201698513800423;0.0001234445662703365;0.058823529411764705;0.98125;nan;1.0;0.0
3;0.0018033411910437281;0.96875;0.035085962810426176;0.5567741935483871;0.0625;0.96875;nan;1.0;0.0;0.98125;0.03400295532401023;0.6857749469214437;0.00010283257142873481;0.06818181818181818;0.98125;nan;1.0;0.0
4;0.003533051334125048;0.98125;0.040504009124260165;0.7908704883227176;0.06666666666666667;0.98125;nan;1.0;0.0;0.99375;0.015019603190744132;0.5047169811320755;0.0003037367423530668;0.05;0.99375;nan;1.0;0.0
5;0.0032735430879256453;0.9875;0.04787109294813407;0.882120253164557;0.07142857142857142;0.9875;nan;1.0;0.0;0.96875;0.05437412066398521;0.6125806451612903;0.00015845710004214197;0.1;0.96875;nan;1.0;0.0
6;0.0007446529098160681;0.984375;0.03470817452542717;0.7396825396825396;0.07142857142857142;0.984375;nan;1.0;0.0;0.975;0.04279284202476209;0.6424278846153846;9.694167238194495e-05;0.1;0.975;nan;1.0;0.0
7;0.0020092060365641375;0.98125;0.05323627569903239;0.8221868365180467;0.1;0.98125;nan;1.0;0.0;0.978125;0.040017911684465425;0.6942035600182566;0.00011430915037635714;0.07407407407407407;0.978125;nan;1.0;0.0
8;0.0018832487772669992;0.990625;0.04728310188254296;0.8017875920084121;0.2;0.990625;nan;1.0;0.0;0.971875;0.030552066555047795;0.5235798499464094;0.00011235998681513593;0.06666666666666667;0.971875;nan;1.0;0.0
9;0.0009195896618621191;0.984375;0.020665500502301544;0.6453968253968254;0.03529411764705882;0.984375;nan;1.0;0.0;0.975;0.11439449995906806;0.8864182692307692;0.00010213622590526938;0.2222222222222222;0.975;nan;1.0;0.0
10;0.0014342607089929515;0.99375;0.06878306878306878;0.9512578616352201;0.16666666666666666;0.99375;nan;1.0;0.0;0.978125;0.07516789268866145;0.7688270196257416;0.00010777324496302754;0.14285714285714285;0.978125;nan;1.0;0.0
0;0.03367331742920214;0.9875;0.011026930655504029;0.47468354430379744;0.017543859649122806;0.9875;nan;1.0;0.0;0.95625;0.03982863241104398;0.4297385620915033;0.0036298788618296385;0.07142857142857142;0.95625;nan;1.0;0.0
1;0.02663842900656164;0.0875;0.020046580424350386;0.29161290322580646;0.03134796238244514;0.90909094;0.026845638;0.06451613;0.8;0.078125;0.013398526922708561;0.5657202944269191;0.010295107029378414;0.04;1.0;0.010067114;0.06940063;1.0
2;0.015561503870412708;0.359375;0.0055622036775083445;0.22187171398527866;0.009523809523809525;0.98275864;0.004901961;0.35962147;0.33333334;0.39375;0.05238792960190627;0.7266454352441614;0.009477159008383751;0.16666666666666666;0.9918033;0.025252525;0.38535032;0.8333333
3;0.016256222885567696;0.359375;0.024110893819963293;0.526984126984127;0.1111111111111111;0.98245615;0.014563107;0.35555556;0.6;0.403125;0.06778419839429109;0.7892063492063492;0.00822569988667965;0.14285714285714285;0.99206346;0.020618556;0.3968254;0.8
4;0.02222354356199503;0.115625;0.053579108496619086;0.6617982656321315;0.14285714285714285;0.96875;0.020833334;0.09904154;0.85714287;0.046875;0.06812209629766697;0.6963141025641025;0.013550126925110817;0.125;1.0;0.025559105;0.022435898;1.0
5;0.018848440167494117;0.259375;0.047438302857450605;0.7165605095541401;0.09090909090909091;0.98734176;0.020746889;0.24840765;0.8333333;0.253125;0.06160596997981763;0.6348699224098586;0.008294530212879181;0.14285714285714285;0.974359;0.020661157;0.2428115;0.71428573
6;0.019245629361830652;0.215625;0.04691840414833294;0.8266666666666667;0.08333333333333333;1.0;0.01953125;0.2031746;1.0;0.234375;0.28195820216530376;0.8490322580645162;0.06581298261880875;0.2;1.0;0.039215688;0.20967741;1.0
7;0.01414548180764541;0.315625;0.15467684548566904;0.9219745222929936;0.2222222222222222;1.0;0.026666667;0.30254778;1.0;0.328125;0.19205602945205005;0.9171974522292994;0.008747849613428116;0.3333333333333333;1.0;0.027149322;0.31528664;1.0
8;0.010590958379907534;0.74375;0.08753736306367885;0.9238095238095239;0.14285714285714285;1.0;0.057471264;0.73968256;1.0;0.71875;0.07977476206806076;0.5834920634920635;0.006674588657915592;0.2857142857142857;0.987013;0.02247191;0.72380954;0.4
0;0.016850335872732103;0.60625;0.042687045469571167;0.5106157112526539;0.16666666666666666;0.9747475;0.008196721;0.61464965;0.16666667;0.615625;0.0186569532586728;0.38621794871794873;0.007112572900950909;0.031496062992125984;0.9655172;0.008547009;0.6282051;0.125
1;0.01965851807035506;0.346875;0.020147761799408744;0.48014605203103605;0.038461538461538464;0.9727273;0.01904762;0.34185302;0.5714286;0.3375;0.005758408039052804;0.4889937106918239;0.009937809780240059;0.010471204188481676;1.0;0.009345794;0.33333334;1.0
2;0.02512742212275043;0.275;0.023179268694391488;0.33460317460317457;0.14285714285714285;0.95604396;0.0043668123;0.2761905;0.2;0.36875;0.07100889245790655;0.5815873015873015;0.008421421982347965;0.2;0.99130434;0.019512195;0.36190477;0.8
3;0.012646296340972186;0.3375;0.11296549661461604;0.8135048231511254;0.23076923076923078;1.0;0.040723983;0.31832796;1.0;0.340625;0.054001211223908184;0.6834935897435898;0.009621705859899521;0.125;1.0;0.03652968;0.32371795;1.0
4;0.02003735163016245;0.115625;0.0300338260066384;0.5376602564102564;0.05263157894736842;0.9677419;0.024221454;0.09615385;0.875;0.084375;0.1281097083021972;0.8952380952380952;0.009474242106080055;0.2;1.0;0.016778523;0.06984127;1.0
5;0.015634995291475207;0.246875;0.013376708557371823;0.5458860759493671;0.020833333333333332;0.987013;0.012345679;0.24050634;0.75;0.259375;0.06395316686524577;0.6345161290322581;0.11368340998888016;0.11764705882352941;0.97402596;0.03292181;0.24193548;0.8
0;0.01748855354380794;0.984375;0.06071067783879143;0.7428571428571429;0.2;0.984375;nan;1.0;0.0;0.971875;0.04153457499591676;0.4719542693819221;0.0033454447984695435;0.1111111111111111;0.971875;nan;1.0;0.0
1;0.03898821541079087;0.378125;0.19304209052740304;0.5106157112526539;0.16666666666666666;0.9752066;0.015075377;0.37579617;0.5;0.36875;0.027791507278865514;0.6742857142857143;0.010030528530478477;0.05;0.99130434;0.019512195;0.36190477;0.8
2;0.027744202106259764;0.321875;0.09029912770580803;0.7033227848101267;0.25;0.990099;0.01369863;0.3164557;0.75;0.365625;0.06735278296368664;0.8227176220806793;0.01013027224689722;0.14285714285714285;1.0;0.028708134;0.3535032;1.0
3;0.021824338810984046;0.821875;0.05887409194199826;0.6295105394783851;0.16666666666666666;0.97744364;0.055555556;0.83601284;0.33333334;0.86875;0.09115329415145977;0.7384780278670955;0.0732325091958046;0.13043478260869565;0.9855596;0.11627907;0.8778135;0.5555556
4;0.025427851814311;0.61875;0.08360198184489968;0.6328463203463203;0.15625;0.97938144;0.06349207;0.6168831;0.6666667;0.534375;0.10225259550332914;0.7555555555555555;0.01297297328710556;0.2857142857142857;0.99404764;0.02631579;0.53015876;0.8
5;0.016578724095597863;0.69375;0.027848953763314817;0.7073015873015873;0.047619047619047616;0.9954338;0.03960396;0.6920635;0.8;0.66875;0.09690785770363561;0.6987349220358929;0.08397878706455231;0.17647058823529413;0.9810427;0.06422018;0.6699029;0.6363636
6;0.023021524341311307;0.740625;0.06392144691057734;0.8933333333333333;0.09090909090909091;1.0;0.056818184;0.73650795;1.0;0.665625;0.16318511387632412;0.7466952483029653;0.010683595202863216;0.1111111111111111;0.99038464;0.0625;0.66237944;0.7777778
7;0.019075560802593827;0.7625;0.16190636314722956;0.9142857142857143;0.3333333333333333;1.0;0.061728396;0.7587302;1.0;0.75;0.31808122358011043;0.9248387096774193;0.0072021484375;0.5;0.99568963;0.10227273;0.7451613;0.9
8;0.014050862553995102;0.709375;0.06937716711840403;0.9042721518987341;0.125;1.0;0.041237112;0.7056962;1.0;0.71875;0.08049959739956264;0.7238703788224554;0.21912045776844025;0.2857142857142857;0.98268396;0.033707865;0.72523963;0.42857143
0;0.038226327969459815;0.9875;0.010352107125992306;0.44699367088607594;0.017167381974248927;0.9875;nan;1.0;0.0;0.971875;0.04753647742756012;0.5469810646659521;0.002753191627562046;0.1111111111111111;0.971875;nan;1.0;0.0
0;0.02367386434634682;0.984375;0.011393823281636788;0.49446202531645567;0.018633540372670808;0.9874608;0.0;0.9968355;0.0;0.959375;0.032213858830783336;0.35705337008268606;0.0050077131018042564;0.07692307692307693;0.959375;nan;1.0;0.0
1;0.027002469752915204;0.24375;0.02650364838548571;0.4057075610473668;0.037037037037037035;0.9589041;0.032388665;0.22653721;0.72727275;0.284375;0.014394408628212394;0.39861995753715496;0.01064454484730959;0.02181818181818182;0.96703297;0.013100437;0.28025478;0.5
2;0.01740277261706069;0.61875;0.013125355133384876;0.41904761904761906;0.020833333333333332;0.9849246;0.016528925;0.62222224;0.4;0.640625;0.06448809889876325;0.6627110908261068;0.006418725475668907;0.14285714285714285;0.9852941;0.03448276;0.6421725;0.5714286
3;0.012814210954820738;0.875;0.07367865803588891;0.6134185303514377;0.25;0.9857651;0.07692308;0.884984;0.42857143;0.875;0.10278756664218909;0.7981421936405859;0.003936282824724913;0.2;0.98916966;0.13953489;0.88102895;0.6666667
4;0.029427463363390416;0.190625;0.01858287309715039;0.38020833333333337;0.02962962962962963;0.9818182;0.026415095;0.17307693;0.875;0.13125;0.020926596448769534;0.7697160883280758;0.013663784600794315;0.047619047619047616;1.0;0.010676157;0.12302839;1.0
0;0.03587189825484529;0.98125;0.025218172231068536;0.6406581740976646;0.038461538461538464;0.98125;nan;1.0;0.0;0.959375;0.05831233177333216;0.6083688298672012;0.0019602898973971605;0.08888888888888889;0.959375;nan;1.0;0.0
1;0.02260061404085718;0.38125;0.016779303349925508;0.38528481012658233;0.07692307692307693;0.9758065;0.0051020407;0.38291138;0.25;0.40625;0.18924893846509497;0.5372596153846154;0.008902809582650661;0.25;0.9765625;0.026041666;0.40064102;0.625
2;0.03138948909472674;0.11875;0.1951317128645927;0.8177777777777778;0.375;1.0;0.017421603;0.104761906;1.0;0.125;0.0874953422272421;0.6876190476190476;0.013726811856031418;0.2857142857142857;1.0;0.01754386;0.11111111;1.0
3;0.018363188568037002;0.809375;0.04531613244530949;0.7203525641025641;0.0784313725490196;0.98455596;0.06557377;0.8173077;0.5;0.7875;0.05023193594022315;0.820952380952381;0.00626753456890583;0.08823529411764706;0.9920319;0.04347826;0.7904762;0.6
4;0.027741542388685047;0.034375;0.05192467252765036;0.717948717948718;0.09090909090909091;1.0;0.025236594;0.009615385;1.0;0.034375;0.03702201219680179;0.7361995753715499;0.015551112592220306;0.07692307692307693;1.0;0.01904762;0.015923567;1.0
5;0.021077597956173123;0.15;0.02175425820755042;0.506900212314225;0.0625;0.97727275;0.018115941;0.13694267;0.8333333;0.15625;0.05187129029302823;0.669882100750268;0.011740539222955704;0.1111111111111111;0.9767442;0.028880866;0.13504823;0.8888889
6;0.017004351713694632;0.45625;0.14279649635281577;0.9238095238095237;0.2;1.0;0.02793296;0.44761905;1.0;0.453125;0.09437690122811282;0.8064810588772251;0.008732015267014503;0.14285714285714285;1.0;0.03846154;0.44089457;1.0
7;0.01879137783544138;0.471875;0.021739130434782608;0.9310344827586207;0.043478260869565216;1.0;0.005882353;0.47021943;1.0;0.50625;0.20867584581924348;0.8425376540392514;0.0424969419836998;0.2857142857142857;0.9936306;0.036809817;0.49840257;0.85714287
8;0.016178195446263997;0.5625;0.06494771931661264;0.8653968253968254;0.1111111111111111;1.0;0.03448276;0.5555556;1.0;0.55;0.06405430719166429;0.8726114649681529;0.020743632689118385;0.09615384615384616;1.0;0.04;0.54140127;1.0
9;0.01384326273109764;0.703125;0.18440979605158708;0.7828571428571429;0.4;0.9867257;0.021276595;0.7079365;0.4;0.740625;0.4668974668953636;0.9711538461538461;0.14129573106765747;0.34782608695652173;1.0;0.08791209;0.73397434;1.0
0;0.01888209325261414;0.71875;0.0039002370134652757;0.24528301886792453;0.007042253521126761;0.9913793;0.0;0.7232704;0.0;0.7;0.018801127360901112;0.3942307692307692;0.0063889725133776665;0.0299625468164794;0.9655172;0.0;0.71794873;0.0
1;0.029447496531065553;0.14375;0.030131149405971468;0.5548878205128205;0.05555555555555555;0.975;0.025;0.125;0.875;0.13125;0.08981222160413034;0.6495238095238096;0.012357772327959538;0.2857142857142857;1.0;0.017667845;0.11746032;1.0
0;0.0402758891128542;0.978125;0.025963142058660984;0.6207211319032405;0.0390625;0.978125;nan;1.0;0.0;0.959375;0.03246645995994359;0.4174392382861438;0.0026421360671520233;0.046153846153846156;0.959375;nan;1.0;0.0
1;0.029676185792777688;0.53125;0.02140518234492087;0.4599358974358974;0.03225806451612903;0.9709302;0.02027027;0.5352564;0.375;0.553125;0.02082841634885324;0.5656645569620253;0.0069753811694681644;0.05263157894736842;0.98870057;0.013986014;0.5537975;0.5
2;0.021959882392548025;0.328125;0.035415188912467234;0.6052215189873418;0.16666666666666666;0.99029124;0.013824885;0.3227848;0.75;0.371875;0.1085431832714128;0.6947983014861996;0.009709291160106659;0.3333333333333333;0.99130434;0.024390243;0.36305732;0.8333333
3;0.019163977750577033;0.58125;0.0987960727825897;0.8131475526973919;0.2222222222222222;0.99441344;0.056737587;0.5723473;0.8888889;0.6625;0.08886632121945905;0.8429487179487181;0.005891221109777689;0.125;1.0;0.06896552;0.65384614;1.0
4;0.02380632929271087;0.1125;0.11103348261981592;0.7068403908794789;0.23076923076923078;0.96;0.040677965;0.078175895;0.9230769;0.08125;0.08917275876578201;0.8780952380952382;0.012653052806854248;0.16666666666666666;1.0;0.016722407;0.06666667;1.0
5;0.012444091774523259;0.853125;0.01564473711966352;0.42993630573248404;0.02702702702702703;0.97849464;0.0;0.8694267;0.0;0.871875;0.02787199732284068;0.5100160256410257;0.005899874959141016;0.05555555555555555;0.9754386;0.028571429;0.89102566;0.125
6;0.01809360572369769;0.5;0.11065187478500171;0.939873417721519;0.2;1.0;0.024390243;0.49367088;1.0;0.540625;0.08331389861340302;0.834778639890461;0.00785880908370018;0.25;1.0;0.045454547;0.53035146;1.0
7;0.02040233724983409;0.290625;0.20215612801001792;0.9396825396825397;0.4;1.0;0.021551725;0.2793651;1.0;0.35625;0.3368968172336862;0.8690791409238011;0.011229808442294598;0.29411764705882354;1.0;0.050691243;0.33333334;1.0
8;0.012966973811853678;0.759375;0.08555285856976473;0.8996815286624203;0.15;1.0;0.072289154;0.7547771;1.0;0.796875;0.17804608125777133;0.6630939621293319;0.0070045869797468185;0.2222222222222222;0.9767442;0.048387095;0.8102894;0.33333334
9;0.012452725507318973;0.89375;0.4089800536916472;0.8188291139240507;0.5;0.993007;0.05882353;0.89873415;0.5;0.88125;0.4277175555067383;0.9064354176175262;0.20941612124443054;0.3333333333333333;0.99638987;0.13953489;0.88178915;0.85714287
10;0.014360122551443056;0.640625;0.2875;0.9937106918238994;0.5;1.0;0.017094018;0.6383648;1.0;0.6375;0.09551148963739922;0.7927886809675947;0.008570665493607521;0.25;0.9900498;0.042016808;0.6357827;0.71428573
0;0.1356567351933336;0.984375;0.02370913693051562;0.5612698412698413;0.058823529411764705;0.984375;nan;1.0;0.0;0.971875;0.1437341241177965;0.579135405501965;0.004335147328674793;0.1111111111111111;0.971875;nan;1.0;0.0
1;0.11504494274267926;0.9875;0.016983210704519355;0.5688291139240507;0.04081632653061224;0.9875;nan;1.0;0.0;0.978125;0.03311150463333198;0.6015518028297581;0.029824700206518173;0.07692307692307693;0.978125;nan;1.0;0.0
2;0.13747321660630404;0.984375;0.1002719487899865;0.7669841269841271;0.2;0.984375;nan;1.0;0.0;0.98125;0.03903290118667729;0.6470276008492569;0.035272497683763504;0.1;0.98125;nan;1.0;0.0
3;0.0720365093788132;0.978125;0.04145200797543923;0.6608854404381561;0.09090909090909091;0.978125;nan;1.0;0.0;0.978125;0.11600442679710861;0.8630762209036968;0.011674460023641586;0.25;0.978125;nan;1.0;0.0
4;0.13612837973050773;0.98125;0.0331174181503105;0.6709129511677282;0.06896551724137931;0.98125;nan;1.0;0.0;0.975;0.2147605969448845;0.9122596153846153;0.025556931272149086;0.375;0.975;nan;1.0;0.0
5;0.11019356288015843;0.975;0.045703823187882624;0.6638621794871795;0.0821917808219178;0.975;nan;1.0;0.0;0.965625;0.1939831364806083;0.7466902030008825;0.5851711630821228;0.2727272727272727;0.965625;nan;1.0;0.0
0;0.027012294009909964;0.9875;0.013558867657289338;0.61198738170347;0.02702702702702703;0.99059564;0.0;0.9968454;0.0;0.978125;0.016775219288212777;0.40620721131903237;0.005323254968971014;0.026022304832713755;0.978125;nan;1.0;0.0
1;0.032600125693716106;0.1625;0.024780126501041416;0.2717460317460318;0.16666666666666666;0.9607843;0.0111524165;0.15555556;0.6;0.265625;0.06544720136038815;0.5885714285714285;0.010212179273366928;0.2;0.9878049;0.016806724;0.25714287;0.8
2;0.02399693310726434;0.396875;0.04584184142929493;0.683651804670913;0.1111111111111111;0.9918699;0.02538071;0.38853502;0.8333333;0.375;0.047903603941921655;0.6459660297239915;0.011755304411053658;0.11764705882352941;0.9830508;0.01980198;0.36942676;0.6666667
3;0.021205433754948898;0.928125;0.08798093014662489;0.7770700636942676;0.16666666666666666;0.9866221;0.0952381;0.93949044;0.33333334;0.953125;0.038939352538933006;0.6512738853503184;0.004422337748110294;0.1111111111111111;0.98381877;0.09090909;0.9681529;0.16666667
4;0.02766164524946362;0.05625;0.06206367303222519;0.7013219006788138;0.10526315789473684;0.90909094;0.025889968;0.03215434;0.8888889;0.03125;0.03147563881140159;0.6732594936708861;0.015127914026379585;0.06060606060606061;0.875;0.009615385;0.022151899;0.75
5;0.021167876897379756;0.54375;0.03297950548621628;0.6266025641025641;0.047619047619047616;0.9882353;0.04;0.53846157;0.75;0.503125;0.0419664551755847;0.6153846153846154;0.010729240253567696;0.10526315789473684;0.9872612;0.036809817;0.49679488;0.75
6;0.0157022389001213;0.725;0.03242111432310768;0.8654048370136698;0.06;1.0;0.032967035;0.72239745;1.0;0.709375;0.06629821045918445;0.8178913738019169;0.010336300358176231;0.14285714285714285;0.9954955;0.06122449;0.7060703;0.85714287
7;0.02255898278672248;0.471875;0.29763252010259944;0.9269841269841269;0.2;1.0;0.028735632;0.46349207;1.0;0.453125;0.22546612114437015;0.9106451612903226;0.008606703951954842;0.3;1.0;0.054054055;0.43548387;1.0
8;0.013456057745497674;0.70625;0.07687584721874607;0.9142857142857143;0.125;1.0;0.05050505;0.7015873;1.0;0.703125;0.024938648705096073;0.8742138364779874;0.12806084752082825;0.05263157894736842;1.0;0.020618556;0.7012579;1.0
9;0.013074975472409277;0.80625;0.22595228419366878;0.8694620253164558;0.5;0.99224806;0.032258064;0.8101266;0.5;0.78125;0.1506480155877622;0.9315381104518485;0.006546828430145979;0.25;1.0;0.09090909;0.7763578;1.0
10;0.013563329266617075;0.634375;0.20277777777777778;0.9858490566037736;0.5;1.0;0.016806724;0.6320755;1.0;0.64375;0.19512549268759188;0.8224554997717937;0.01637568511068821;0.14285714285714285;0.99502486;0.05042017;0.63897765;0.85714287
0;0.033189509050134805;0.9875;0.013108010866373629;0.564873417721519;0.020100502512562814;0.9875;nan;1.0;0.0;0.965625;0.030105485877235032;0.45278022947925856;0.0029459751676768064;0.07142857142857142;0.965625;nan;1.0;0.0
1;0.028988362581003457;0.08125;0.015574238729563181;0.40552016985138;0.027777777777777776;0.95454544;0.016778523;0.06687898;0.8333333;0.096875;0.06828697693169739;0.6065723413966226;0.016368234530091286;0.14285714285714285;1.0;0.02364865;0.076677315;1.0
2;0.027981994859874248;0.34375;0.03919589266336519;0.6669303797468356;0.09523809523809523;0.9907407;0.014150944;0.3386076;0.75;0.425;0.1328249763644866;0.8107936507936508;0.012437893077731133;0.2;0.99248123;0.021390375;0.41904762;0.8
3;0.023823055217508226;0.765625;0.08035872039125362;0.7424080028581637;0.14285714285714285;0.9836066;0.065789476;0.7717042;0.5555556;0.809375;0.07522186844260793;0.7746031746031746;0.008386265486478806;0.15;0.99609375;0.0625;0.8095238;0.8
4;0.02488146594259888;0.2875;0.015192735949896254;0.49968253968253973;0.02564102564102564;0.98876405;0.017316017;0.2793651;0.8;0.26875;0.07743152978983339;0.7959835691465084;0.07074221223592758;0.15384615384615385;0.9876543;0.025104603;0.25559106;0.85714287
5;0.02816775976680219;0.303125;0.02715448975888936;0.4737562756732086;0.1;0.9591837;0.013513514;0.3003195;0.42857143;0.315625;0.20043595929924646;0.8249374776705966;0.011654790490865707;0.16666666666666666;0.9893617;0.03539823;0.29903537;0.8888889
6;0.017606901295948774;0.76875;0.3010629846092564;0.8774603174603175;0.25;0.9958848;0.051948052;0.768254;0.8;0.725;0.2520105529942132;0.7809677419354839;0.007369878701865673;0.3333333333333333;0.9868421;0.07608695;0.7258065;0.7
7;0.02128904873970896;0.5;0.2888816122168785;0.9338201734367868;0.42857142857142855;1.0;0.04191617;0.4888179;1.0;0.515625;0.24172922515939943;0.9274303970789594;0.012445913627743721;0.375;1.0;0.043209877;0.50479233;1.0
8;0.012898431927897035;0.8375;0.05109739977368004;0.7802547770700636;0.11764705882352941;0.9851852;0.04;0.84713376;0.33333334;0.846875;0.03046679509347808;0.7066246056782335;0.006211155094206333;0.125;0.99264705;0.020833334;0.851735;0.33333334
0;0.08578274031716865;0.9790625;0.1596934256976338;0.8328696876641202;0.2245508982035928;0.9791237;0.0;0.99993616;0.0;0.97675;0.18637491832725103;0.8340225830436964;0.011300202459096909;0.2549019607843137;0.9768721;0.0;0.999872;0.0
1;0.08123565042443806;0.98025;0.1860944772796908;0.8591347781388796;0.2555205047318612;0.98036885;0.6;0.99987245;0.009463723;0.977375;0.24179482765109797;0.8629539641943734;0.009343533776700497;0.2864321608040201;0.97749716;0.0;0.99987215;0.0
2;0.08258184015809093;0.9789375;0.23686254694674835;0.8603681922971801;0.3081395348837209;0.9794079;0.65217394;0.999489;0.04360465;0.979375;0.26284536923584734;0.8616981968946056;0.21730248630046844;0.3352601156069364;0.9803258;0.6;0.99897844;0.07100592
3;0.0769425726842892;0.9800625;0.2380373819399559;0.869829879371351;0.2878338278931751;0.98136526;0.6451613;0.9985954;0.118694365;0.977375;0.23862198943985413;0.8565024757329149;0.01688227243721485;0.2616822429906542;0.97819275;0.6666667;0.99910396;0.07446808
4;0.08316859339311486;0.9805625;0.27137044921774994;0.8791897988080937;0.3072100313479624;0.98103404;0.6666667;0.99948984;0.05015674;0.978625;0.2644947155799353;0.8645931055102621;0.01713404804468155;0.3220338983050847;0.9790884;0.71428573;0.9994887;0.056497175
5;0.07241523375117685;0.9815;0.3284299957945659;0.887951067592931;0.3753943217665615;0.98219997;0.73333335;0.99923486;0.10410095;0.979625;0.2585477310973277;0.8400454511306438;0.21562540531158447;0.3179190751445087;0.98032826;0.68421054;0.9992337;0.07647059
6;0.07599322084855521;0.9806875;0.337737723613553;0.8787885019528273;0.39751552795031053;0.98085344;0.8333333;0.99980867;0.046728972;0.977875;0.2909063144075298;0.8812890230772041;0.03595592826604843;0.3516483516483517;0.97786117;1.0;1.0;0.027472528
7;0.0742516740077408;0.98025;0.2992160664750633;0.8888761895986317;0.35802469135802467;0.98072106;0.6666667;0.99948967;0.049382716;0.977;0.2634560176508083;0.8751474130254595;0.021483195945620537;0.32105263157894737;0.9773495;0.6666667;0.999616;0.03208556
8;0.0701777059302549;0.9806875;0.28808625687310263;0.8724082066375275;0.3241590214067278;0.9813283;0.725;0.99929816;0.08868501;0.97725;0.24500650997241627;0.8737340275463011;0.07502782344818115;0.29411764705882354;0.97807294;0.6315789;0.9991041;0.06417112
9;0.07556864111596952;0.980375;0.26468577456359127;0.8628749774620034;0.3434650455927052;0.9827792;0.5505618;0.9974485;0.15170279;0.979625;0.20865806123379033;0.8585518973214286;0.012653126381337643;0.24550898203592814;0.9825267;0.46666667;0.99693877;0.13125
0;0.07172365646209801;0.9786875;0.17237697932885357;0.8317942366050374;0.22686567164179106;0.9803159;0.4375;0.9982764;0.06268657;0.97775;0.2288530201696138;0.840198509449949;0.011715109460055828;0.2864864864864865;0.97940993;0.6;0.9982086;0.113513514
1;0.0683632289719244;0.9801875;0.1995354940773053;0.8554175983921186;0.24605678233438485;0.98151165;0.5;0.9985972;0.06940063;0.978375;0.2371154852070846;0.8597108953977718;0.07330302894115448;0.29120879120879123;0.9795509;0.6551724;0.9987209;0.104395606
2;0.06732901678729104;0.9780625;0.2095737132045992;0.8562098409323295;0.29014084507042254;0.9798005;0.5084746;0.9981467;0.08522727;0.979625;0.2869432020458566;0.8635207722935919;0.027282986789941788;0.3352941176470588;0.981414;0.5945946;0.9980843;0.12941177
3;0.06382165771338623;0.9798125;0.2659508564589908;0.8780438215232143;0.3168604651162791;0.98220015;0.6039604;0.99744505;0.17732558;0.9775;0.26219953371456584;0.862442343796949;0.006819576490670443;0.32142857142857145;0.9789183;0.61290324;0.9984641;0.101604275
4;0.06790815929503878;0.980875;0.2581124434729282;0.8765999136842039;0.2993827160493827;0.98218095;0.6451613;0.9985966;0.12345679;0.979875;0.2627389566719625;0.8662170385395538;0.004138304386287928;0.28654970760233917;0.98093563;0.6666667;0.9988506;0.105882354
5;0.05995605193672236;0.981125;0.2980186074817259;0.8847414694089046;0.3490566037735849;0.98389125;0.5740741;0.9970667;0.19496855;0.978375;0.23903981020191933;0.8319324090444956;0.10723864287137985;0.3157894736842105;0.9812673;0.47826087;0.9969345;0.12865497
6;0.06204279305291129;0.980125;0.2920333863316299;0.8808670487877623;0.3768545994065282;0.9839889;0.5294118;0.9959168;0.2208589;0.9765;0.24300254008650293;0.8858914684482221;0.011257863603532314;0.3027027027027027;0.97998995;0.46296296;0.9962897;0.13586956
7;0.06195894345222041;0.9795625;0.27877008678706483;0.8949546236262035;0.3314121037463977;0.9820845;0.54347825;0.99731886;0.14925373;0.977125;0.2591390744771076;0.8714685895108161;0.004144936800003052;0.3081081081081081;0.97987926;0.5208333;0.99705696;0.13513513
8;0.05660612000583205;0.9811875;0.2877452684259593;0.8751687606606158;0.35060975609756095;0.98200065;0.74545455;0.9991067;0.125;0.976875;0.2543146964652179;0.87371492646431;0.017594700679183006;0.3;0.9776914;0.6666667;0.9991035;0.072916664
9;0.06356686173949856;0.9795625;0.2883353737037712;0.881227723094903;0.3364485981308411;0.98447365;0.48076922;0.9948338;0.23364486;0.97825;0.23408722250208416;0.8560993303571428;0.01565091498196125;0.2625;0.9835983;0.4054054;0.99438775;0.1875
0;0.01595462418419629;0.686875;0.1683665369854522;0.8293897650887424;0.21637426900584794;0.9939737;0.05159187;0.6843483;0.8053892;0.683875;0.17873112102364141;0.839012644074585;0.005170688033103943;0.23783783783783785;0.99457437;0.058380414;0.6801433;0.8423913
1;0.01396594293176895;0.747625;0.1813188211300569;0.8566634330909708;0.24522292993630573;0.9948173;0.059810873;0.7464618;0.8057325;0.737375;0.2226067018028594;0.8619008262139498;0.0052064936608076096;0.273224043715847;0.99412274;0.06681716;0.7356101;0.8131868
